Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Label
left,86.82429226983798,175.56697649202624,172.34601355985313,176.58023760411007,91.05352126768685,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.99980144406491,171.28658658858777,174.30578222549553,175.92493495809816,90.40103403148218,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.15365635100264,176.28889447725078,172.92519943662356,172.8798400224109,87.01253342050055,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.76021634780203,179.7329257851098,174.54847462052092,174.26422161169063,91.89706099062904,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.5642505650151,175.75738753342335,173.55606332563423,173.66160290159155,90.723771587435,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.03588897183323,178.67169937545734,173.7287032658304,173.46983118199478,93.7029722820854,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.91103880704556,175.55352324574184,178.70743394260157,173.24454107222283,91.6655254693544,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.36563822174585,175.123812245518,170.06231888214515,177.00428716492988,87.27231903246256,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.66623189575932,173.39681351469082,177.5696642658375,179.17901578052712,91.41991452089275,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.7079649104067,173.5240675005842,172.42509433706545,176.91439091544714,90.0849281030638,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.58587061576365,171.8355797776974,173.3105967532676,172.59912081366727,85.489732337688,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.70027730690761,178.90924246071867,179.85708810025412,173.95582399205384,85.97924970959272,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.85143330739626,179.1376000992893,170.8927028175609,170.29098323756773,91.19955112487607,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.8920729174613,175.30554960793742,177.96494137166584,179.56372272401447,91.34677648064266,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.08416852655945,175.64369160862336,171.303167700955,170.3229639132497,94.12376506481748,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.80733578270944,175.56274650090285,178.9193833901438,171.79931938711445,86.03148471677015,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.84396404942437,176.71292654968357,176.81757583497426,170.08794890235274,91.05111296028801,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.81783024473079,174.54792376270692,174.00674293939744,176.12232346664814,91.50690748504624,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.54749002219863,176.8797136227349,174.236532750434,173.34574341807678,85.66259694353123,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.35424074842624,179.0646455104168,178.054204675498,179.78773051365476,86.85817862190028,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.208879996545,171.76845795154682,172.34223009464293,175.0174602273056,93.72752603468355,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.591001862301,175.74843482245132,179.3975099959011,174.31788958617753,86.22470777904165,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.18406898508043,170.00970891521177,176.92550396314928,177.76740771306984,91.54835981251937,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.61025144001418,176.32165010168734,176.83831453820267,173.74151683326696,90.95916625559974,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.77582768856323,176.5931910757592,170.61584084994556,178.78308274854638,90.66454070856129,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.09813073326316,175.49160573769495,176.06269418168378,179.42558551006942,86.14792360467563,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.75269637784227,178.28249795144148,174.6897685992777,175.81268020082084,90.89455450614183,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.63885859376238,174.42243269186028,177.54661471534632,177.22745817144863,91.61927834085947,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.77095261864159,174.2613427560732,177.03802450074218,175.1361290994703,86.40943136555008,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.74757906121808,175.1100719718341,173.021290050057,172.3207007795374,92.51668686389908,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.7577167008242,179.10119488231666,175.73378723236507,175.8090382620583,91.91051724332922,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.17810248575434,173.02107526919582,170.0701423214278,170.94902050530774,88.20750721591045,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.18632222440746,173.51260021452455,173.5060812185463,176.1057220264879,88.43965957295562,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.41232432267243,172.18552823726733,172.56556042617038,174.37207553089357,87.13322783166659,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.08345444739578,170.40674988303752,179.48384877389896,177.91841402658116,86.85556864214858,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.33464001886962,175.18594446935595,172.8968255802734,175.9226280263397,91.82222688331834,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.76451903303479,171.17319153665176,170.48321056020424,179.876598566575,88.06161209637592,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.04706669979359,175.3804502085413,173.30819485753716,174.74677951567799,87.65018309507295,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.94258720719156,171.23598491700554,173.08076311422897,172.9739563038238,94.09996278990931,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.23137773355595,176.09155732379543,173.091997943238,174.91504015512774,92.6889083792058,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.61174878647307,172.0634798860469,174.91581248211156,174.82520947681775,90.23214487843303,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.60129762292976,179.0192700878404,179.03791941727115,173.75302241666765,93.25910837449192,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.88161994090483,173.32376050143165,174.10451674511827,173.01973568153608,89.22773333754607,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.9131072160547,179.6017427910644,176.31667946145035,177.28806279725407,89.9889098569219,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.20820921343979,176.7577010037504,176.5371328015303,174.3462253856635,94.26985447969834,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.06514491716366,178.20065062257305,179.1391387669012,173.84650574666222,93.65044384604703,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.76549728765345,175.65405831007504,171.58967456012223,175.4332525684163,85.83004096770705,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.10947173679374,177.27123411311626,179.79808682342065,172.8964037694533,85.21758818586913,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.68124681811426,177.53175274195524,173.35614088837355,173.56191514709982,92.77830825614353,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.56359261106279,176.63463570543007,176.75915352721245,170.66485580372813,93.74830091675676,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.65328272487866,174.4891174354843,174.58599125291016,177.41271270332373,92.77268003605957,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.75563057657489,176.65459431836535,176.10945707139203,176.52117954859938,90.1677336159879,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.4201743080332,173.59373708735265,177.45538181500535,173.506491399809,89.1528764633959,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.67535287431016,178.9876642986618,178.61743506176512,173.97555786888466,94.64269849296515,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.76388399626661,174.15863126837309,175.03990204616056,179.63848490073985,89.44920184524858,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.66680887762507,171.1370457504681,177.1358260162214,173.46894294374093,87.30071323825197,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.79104566098486,176.67627585172727,177.0438999338016,179.86866643348654,90.0211437237033,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.06207571566183,174.82178359977877,172.12316090644273,179.36508794092927,90.41857670243598,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.43981040426081,174.36576370822175,177.5958032979791,176.33868852723512,86.89855880212802,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.01842191220337,173.33202100329925,170.01253794413972,171.70776655070674,87.70300189304012,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.4871582507244,177.30213664883428,172.8214779493211,174.30043788384273,90.14140960452909,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.9456120916757,179.84152308110228,173.34422588994875,173.2933761854667,90.52344990065288,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.80804332228034,174.97548943138258,176.48036288645943,174.0676402463024,94.09827981865409,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.60415825587512,175.73768090247617,173.97748994886462,173.41083503694404,86.28764415192964,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.81719458804768,174.24435450254143,179.66029342706054,178.82606807153644,86.88763984650008,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.61070337059064,177.80160691127182,175.20473317564043,172.68430409969977,90.99757452857598,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.07535555457859,177.7123030444264,171.24667068935955,175.2542095241129,89.2082631689111,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.23787333353698,173.52797326151722,170.58857502054914,173.6584869466256,86.676595193412,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.63215464354666,172.7071632925809,172.72033961106936,177.0549497226032,86.98815653352887,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.43853382262182,177.18607275498624,171.77135035707173,174.81128585785555,94.89156000029179,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.84997274822604,176.24664174817906,174.36264163076265,176.57826148260537,93.79011948366121,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.65535728963522,176.83935187420286,171.17564120860953,175.18341223092554,89.73469501741252,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.3274401166182,170.01612228701654,173.2652326560132,170.01725698890363,94.52526137841807,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.49877123370277,178.29802947661148,175.44976310319748,176.34923881121375,90.86749920646162,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.46930030464067,177.39577498904816,171.91976059688906,177.22866384041666,94.3793289017952,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.87931451149531,176.82439002375278,178.66646188839374,176.6176770886736,92.47792267336852,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.89165532053951,171.24103301825053,179.94933856198898,173.66950236418808,85.80155103984602,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.61339162074142,176.89434729029054,174.95823853150827,177.37153446076425,93.07612882014364,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.16698873170779,170.30872171168667,178.93122119782518,176.8977172886998,85.61771891570267,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.39771381149906,172.5300171874788,177.1925122267023,179.79759310632608,85.02413615593055,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.07870624971895,175.08327347359193,172.00029332357948,172.17085938200447,90.18583523067167,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.64030502576398,171.78420947043494,172.15921016269954,174.18415143324353,92.38499065757547,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.6017564742774,177.5244561748125,178.48967224262447,174.15152583542428,86.56833896976684,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.00813477500051,174.83772533675756,179.34797578967346,178.78965210464796,90.71471768912079,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.92073866230662,179.00256478229298,179.5172176388278,172.04181117626266,93.95166385468472,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.6310261842164,170.9148098533227,170.4800643698222,174.32655138684635,86.86387228424361,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.5051361182963,174.31149408019402,175.81185104557633,174.37751041473024,94.70523869570117,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.38857081691917,170.57469539513798,173.07464480633737,175.0873065750691,93.7142934208616,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.7689705605981,177.12514818074402,175.4503864242493,170.40408653920576,87.01928112667431,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.85327362951219,175.88394225312717,173.13998740959758,177.99091323102155,91.78903140109556,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.60261854130927,170.9042695381371,170.22449694859029,174.6292692712732,88.56699949606868,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.54542948865108,173.52886175451158,175.35595977744126,178.17289326926132,90.74122610432536,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.6357910726857,176.60813970103035,178.56310879184173,176.2245829702628,94.50040189178465,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.66110401230851,175.53068574958968,171.6959322597137,171.68695309253496,85.72158528829907,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.95183795370477,177.12997039135254,171.68592039589504,171.0167880031711,85.51045037020765,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.90535481634092,176.0442079471697,179.2039456754091,173.32924461845428,89.09110669340262,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.35874715446062,174.61563724702535,174.5527590848566,170.21303084614587,93.86112985268034,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.89215815147357,177.92773420566752,176.77439003041434,179.58793308210986,85.2444355957065,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.86583825539932,174.7381109290669,173.05073026373526,172.1758728690582,91.01483493830831,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.15722354619706,176.720976178617,178.97473815483815,171.1128203616459,93.30666842792898,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.84685683782851,179.35674623447383,176.56503590593147,173.85351195992575,85.113630025049,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.0786032551919,177.29218250130103,177.82956438692932,176.3877591354705,92.4242454172658,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.05898159002702,177.66648376239718,179.59344521950865,178.6072631902893,92.30253525803586,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.42791302670513,172.85036026871495,171.04246402865292,170.39193788000657,94.2542273824553,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.59449138929499,170.57741489663022,173.36385681942775,177.2837971070593,90.65794745704505,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.7256882947507,172.6736041133991,171.11866387004463,170.00716840965256,92.37246106764167,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.90233345314692,173.30273685074104,177.52874255977628,175.4121530737621,86.86519583192607,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.7809082501763,177.61576452405433,177.05362389708915,172.22252055313933,86.06401382732967,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.32873860886566,175.52790674877258,170.8641685131146,174.39852200963117,93.58006865729331,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.63575248266959,171.49563165014985,178.1172384993605,173.02247047864813,88.41211320296804,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.54134148727272,178.50918134751322,174.0177023719256,172.27652952286294,92.60850381263168,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.78910609489378,178.5748522319127,176.99236329477574,179.82859218791157,94.56025648078258,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.5440495979903,174.31855777545067,174.12843896948831,177.0576858005436,93.59812676848688,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.73633688067727,178.37428742725152,171.83938470696387,171.77501698608617,94.45414548495279,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.62829072743119,179.8012829621407,176.14337965097712,178.10716833007282,87.58280886228583,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.09484143629719,173.30699122801727,174.3534149647253,176.68937781475344,89.97255769497352,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.00495686996481,179.186764036913,175.1319416456844,176.2667179932158,85.37776011722126,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.65713620101303,173.91533990347148,173.04409698348135,177.20765548058674,87.65793423303477,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.73911459517022,176.61268846796835,179.46826353604422,170.53288293782185,94.23845981787923,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.30787999116565,174.05924151080038,177.9282789633742,174.4546336009428,94.63390457875906,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.96299563772433,173.38605164255165,171.17568119019,174.34783208303654,93.0678017583789,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.24969864659779,178.89473674741137,172.15587828708126,177.67102906809285,90.38517305957434,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.7764524101621,172.83190315856416,179.4086492335128,175.7904098950059,92.5421213781071,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.13210120776431,176.74398939088456,176.35154055907387,173.65711507776112,94.63357942515637,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.51444545640082,178.79192499138665,174.05287654226095,176.8048613532397,92.66870705941004,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.88527242563251,175.45673750132576,171.84912351398583,170.38874518185423,91.68495691456512,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.82676143893873,173.0184355689259,171.29032282996948,171.78455784057368,88.71907455137551,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.29296498221679,172.22058268270825,177.04134562992905,174.87526573028535,93.99081127138096,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.43581240299892,179.27683142587193,177.02437065398863,174.9252989493779,86.64099948716907,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.85376961078897,179.82800091352448,178.50209599803065,175.5958603221615,87.49932700811748,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.85930870642758,172.31072863629674,170.64984865293167,177.49312742331102,90.75027930808258,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.62367202720083,178.24167452932295,174.94420670547473,174.03036832307063,92.82385959017026,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.28331794511365,170.4068747858253,179.370157501665,176.8540777378564,85.11654027749857,90.0,90.0,90.0,90.0,90.0,No Exercise
